date,annualized_returns,cash,daily_pnl,daily_returns,market_value,static_unit_net_value,total_returns,total_value,unit_net_value,units
2008-11-14,0.094,86.907,43690.0,0.033,1364670.0,1.321,0.365,1364756.907,1.365,1000000
2008-11-17,0.105,86.907,50115.0,0.037,1414785.0,1.365,0.415,1414871.907,1.415,1000000
2008-11-18,0.078,86.907,-116935.0,-0.083,1297850.0,1.415,0.298,1297936.907,1.298,1000000
2008-11-19,0.104,86.907,110510.0,0.085,1408360.0,1.298,0.408,1408446.907,1.408,1000000
2008-11-20,0.091,86.907,-56540.0,-0.04,1351820.0,1.408,0.352,1351906.907,1.352,1000000
2008-11-21,0.082,86.907,-37265.0,-0.028,1314555.0,1.352,0.315,1314641.907,1.315,1000000
2008-11-24,0.068,86.907,-57825.0,-0.044,1256730.0,1.315,0.257,1256816.907,1.257,1000000
2008-11-25,0.064,86.907,-15420.0,-0.012,1241310.0,1.257,0.241,1241396.907,1.241,1000000
2008-11-26,0.059,86.907,-20560.0,-0.017,1220750.0,1.241,0.221,1220836.907,1.221,1000000
2008-11-27,0.057,86.907,-5140.0,-0.004,1215610.0,1.221,0.216,1215696.907,1.216,1000000
2008-11-28,0.042,1153222.52,-62474.387,-0.051,0.0,1.216,0.153,1153222.52,1.153,1000000
2008-12-01,0.041,1153222.52,0.0,0.0,0.0,1.153,0.153,1153222.52,1.153,1000000
2008-12-02,0.041,1153222.52,0.0,0.0,0.0,1.153,0.153,1153222.52,1.153,1000000
2008-12-03,0.041,1153222.52,0.0,0.0,0.0,1.153,0.153,1153222.52,1.153,1000000
2008-12-04,0.041,-699.88,-922.4,-0.001,1153000.0,1.153,0.152,1152300.12,1.152,1000000
2008-12-05,0.05,-699.88,35743.0,0.031,1188743.0,1.152,0.188,1188043.12,1.188,1000000
2008-12-08,0.065,-699.88,62262.0,0.052,1251005.0,1.188,0.25,1250305.12,1.25,1000000
2008-12-09,0.053,-699.88,-49579.0,-0.04,1201426.0,1.25,0.201,1200726.12,1.201,1000000
2008-12-10,0.076,-699.88,94546.0,0.079,1295972.0,1.201,0.295,1295272.12,1.295,1000000
2008-12-11,0.064,-699.88,-48426.0,-0.037,1247546.0,1.295,0.247,1246846.12,1.247,1000000
2008-12-12,0.048,-699.88,-68027.0,-0.055,1179519.0,1.247,0.179,1178819.12,1.179,1000000
2008-12-15,0.047,-699.88,-1153.0,-0.001,1178366.0,1.179,0.178,1177666.12,1.178,1000000
2008-12-16,0.045,-699.88,-8071.0,-0.007,1170295.0,1.178,0.17,1169595.12,1.17,1000000
2008-12-17,0.041,-699.88,-14989.0,-0.013,1155306.0,1.17,0.155,1154606.12,1.155,1000000
2008-12-18,0.058,-699.88,66874.0,0.058,1222180.0,1.155,0.221,1221480.12,1.221,1000000
2008-12-19,0.056,-699.88,-8071.0,-0.007,1214109.0,1.221,0.213,1213409.12,1.213,1000000
2008-12-22,0.049,-699.88,-26519.0,-0.022,1187590.0,1.213,0.187,1186890.12,1.187,1000000
2008-12-23,0.045,1170941.362,-15948.757,-0.013,0.0,1.187,0.171,1170941.362,1.171,1000000
2008-12-24,0.045,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2008-12-25,0.045,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2008-12-26,0.045,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2008-12-29,0.045,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2008-12-30,0.045,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2008-12-31,0.045,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2009-01-05,0.045,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2009-01-06,0.045,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2009-01-07,0.045,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2009-01-08,0.045,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2009-01-09,0.045,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2009-01-12,0.045,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2009-01-13,0.044,1170941.362,0.0,0.0,0.0,1.171,0.171,1170941.362,1.171,1000000
2009-01-14,0.044,65.41,-935.952,-0.001,1169940.0,1.171,0.17,1170005.41,1.17,1000000
2009-01-15,0.047,65.41,11470.0,0.01,1181410.0,1.17,0.181,1181475.41,1.181,1000000
2009-01-16,0.056,65.41,36704.0,0.031,1218114.0,1.181,0.218,1218179.41,1.218,1000000
2009-01-19,0.069,65.41,56203.0,0.046,1274317.0,1.218,0.274,1274382.41,1.274,1000000
2009-01-20,0.075,65.41,28675.0,0.023,1302992.0,1.274,0.303,1303057.41,1.303,1000000
2009-01-21,0.086,65.41,49321.0,0.038,1352313.0,1.303,0.352,1352378.41,1.352,1000000
2009-01-22,0.086,65.41,0.0,0.0,1352313.0,1.352,0.352,1352378.41,1.352,1000000
2009-01-23,0.082,65.41,-17205.0,-0.013,1335108.0,1.352,0.335,1335173.41,1.335,1000000
2009-02-02,0.082,65.41,2294.0,0.002,1337402.0,1.335,0.337,1337467.41,1.337,1000000
2009-02-03,0.089,65.41,33263.0,0.025,1370665.0,1.337,0.371,1370730.41,1.371,1000000
2009-02-04,0.115,65.41,125023.0,0.091,1495688.0,1.371,0.496,1495753.41,1.496,1000000
2009-02-05,0.11,65.41,-27528.0,-0.018,1468160.0,1.496,0.468,1468225.41,1.468,1000000
2009-02-06,0.119,65.41,44733.0,0.03,1512893.0,1.468,0.513,1512958.41,1.513,1000000
2009-02-09,0.131,65.41,64232.0,0.042,1577125.0,1.513,0.577,1577190.41,1.577,1000000
2009-02-10,0.129,65.41,-10323.0,-0.007,1566802.0,1.577,0.567,1566867.41,1.567,1000000
2009-02-11,0.132,65.41,16058.0,0.01,1582860.0,1.567,0.583,1582925.41,1.583,1000000
2009-02-12,0.12,65.41,-59644.0,-0.038,1523216.0,1.583,0.523,1523281.41,1.523,1000000
2009-02-13,0.128,65.41,37851.0,0.025,1561067.0,1.523,0.561,1561132.41,1.561,1000000
2009-02-16,0.143,65.41,84878.0,0.054,1645945.0,1.561,0.646,1646010.41,1.646,1000000
2009-02-17,0.144,65.41,1147.0,0.001,1647092.0,1.646,0.647,1647157.41,1.647,1000000
2009-02-18,0.136,65.41,-41292.0,-0.025,1605800.0,1.647,0.606,1605865.41,1.606,1000000
2009-02-19,0.123,65.41,-63085.0,-0.039,1542715.0,1.606,0.543,1542780.41,1.543,1000000
2009-02-20,0.127,1560612.361,17831.95,0.012,0.0,1.543,0.561,1560612.361,1.561,1000000
2009-02-23,0.126,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-02-24,0.126,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-02-25,0.126,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-02-26,0.126,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-02-27,0.126,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-02,0.126,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-03,0.126,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-04,0.126,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-05,0.126,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-06,0.125,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-09,0.125,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-10,0.125,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-11,0.125,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-12,0.125,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-13,0.125,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-16,0.124,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-17,0.124,1560612.361,0.0,0.0,0.0,1.561,0.561,1560612.361,1.561,1000000
2009-03-18,0.124,-638.642,-1248.002,-0.001,1560003.0,1.561,0.559,1559364.358,1.559,1000000
2009-03-19,0.125,-638.642,7944.0,0.005,1567947.0,1.559,0.567,1567308.358,1.567,1000000
2009-03-20,0.116,1518890.274,-48418.084,-0.031,0.0,1.567,0.519,1518890.274,1.519,1000000
2009-03-23,0.116,1518890.274,0.0,0.0,0.0,1.519,0.519,1518890.274,1.519,1000000
2009-03-24,0.116,1518890.274,0.0,0.0,0.0,1.519,0.519,1518890.274,1.519,1000000
2009-03-25,0.116,1518890.274,0.0,0.0,0.0,1.519,0.519,1518890.274,1.519,1000000
2009-03-26,0.115,-512.276,-1214.55,-0.001,1518188.0,1.519,0.518,1517675.724,1.518,1000000
2009-03-27,0.113,-512.276,-13785.0,-0.009,1504403.0,1.518,0.504,1503890.724,1.504,1000000
2009-03-30,0.106,1470910.387,-32980.337,-0.022,0.0,1.504,0.471,1470910.387,1.471,1000000
2009-03-31,0.106,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-01,0.106,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-02,0.106,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-03,0.106,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-07,0.105,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-08,0.105,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-09,0.105,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-10,0.105,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-13,0.105,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-14,0.105,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-15,0.105,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-16,0.105,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-17,0.105,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-20,0.104,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-21,0.104,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-22,0.104,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-23,0.104,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-24,0.104,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-27,0.104,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-28,0.104,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-29,0.104,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-04-30,0.104,1470910.387,0.0,0.0,0.0,1.471,0.471,1470910.387,1.471,1000000
2009-05-04,0.103,-117.495,-1175.882,-0.001,1469852.0,1.471,0.47,1469734.505,1.47,1000000
2009-05-05,0.103,-117.495,1754.0,0.001,1471606.0,1.47,0.471,1471488.505,1.471,1000000
2009-05-06,0.111,-117.495,41219.0,0.028,1512825.0,1.471,0.513,1512707.505,1.513,1000000
2009-05-07,0.122,-117.495,61390.0,0.041,1574215.0,1.513,0.574,1574097.505,1.574,1000000
2009-05-08,0.126,-117.495,20171.0,0.013,1594386.0,1.574,0.594,1594268.505,1.594,1000000
2009-05-11,0.117,-117.495,-46481.0,-0.029,1547905.0,1.594,0.548,1547787.505,1.548,1000000
2009-05-12,0.121,-117.495,21925.0,0.014,1569830.0,1.548,0.57,1569712.505,1.57,1000000
2009-05-13,0.12,-117.495,-5262.0,-0.003,1564568.0,1.57,0.564,1564450.505,1.564,1000000
2009-05-14,0.113,-117.495,-36834.0,-0.024,1527734.0,1.564,0.528,1527616.505,1.528,1000000
2009-05-15,0.114,-117.495,7016.0,0.005,1534750.0,1.528,0.535,1534632.505,1.535,1000000
2009-05-18,0.114,-117.495,0.0,0.0,1534750.0,1.535,0.535,1534632.505,1.535,1000000
2009-05-19,0.12,-117.495,34203.0,0.022,1568953.0,1.535,0.569,1568835.505,1.569,1000000
2009-05-20,0.115,-117.495,-25433.0,-0.016,1543520.0,1.569,0.543,1543402.505,1.543,1000000
2009-05-21,0.104,1483721.778,-59680.727,-0.039,0.0,1.543,0.484,1483721.778,1.484,1000000
2009-05-22,0.104,1483721.778,0.0,0.0,0.0,1.484,0.484,1483721.778,1.484,1000000
2009-05-25,0.104,1483721.778,0.0,0.0,0.0,1.484,0.484,1483721.778,1.484,1000000
2009-05-26,0.104,1483721.778,0.0,0.0,0.0,1.484,0.484,1483721.778,1.484,1000000
2009-05-27,0.104,1483721.778,0.0,0.0,0.0,1.484,0.484,1483721.778,1.484,1000000
2009-06-01,0.104,1483721.778,0.0,0.0,0.0,1.484,0.484,1483721.778,1.484,1000000
2009-06-02,0.103,440.101,-1185.677,-0.001,1482096.0,1.484,0.483,1482536.101,1.483,1000000
2009-06-03,0.125,440.101,118696.0,0.08,1600792.0,1.483,0.601,1601232.101,1.601,1000000
2009-06-04,0.13,440.101,33684.0,0.021,1634476.0,1.601,0.635,1634916.101,1.635,1000000
2009-06-05,0.125,440.101,-30476.0,-0.019,1604000.0,1.635,0.604,1604440.101,1.604,1000000
2009-06-08,0.125,440.101,0.0,0.0,1604000.0,1.604,0.604,1604440.101,1.604,1000000
2009-06-09,0.125,440.101,0.0,0.0,1604000.0,1.604,0.604,1604440.101,1.604,1000000
2009-06-10,0.124,440.101,0.0,0.0,1604000.0,1.604,0.604,1604440.101,1.604,1000000
2009-06-11,0.124,440.101,0.0,0.0,1604000.0,1.604,0.604,1604440.101,1.604,1000000
2009-06-12,0.124,440.101,0.0,0.0,1604000.0,1.604,0.604,1604440.101,1.604,1000000
2009-06-15,0.151,440.101,160400.0,0.1,1764400.0,1.604,0.765,1764840.101,1.765,1000000
2009-06-16,0.158,440.101,47318.0,0.027,1811718.0,1.765,0.812,1812158.101,1.812,1000000
2009-06-17,0.153,440.101,-31278.0,-0.017,1780440.0,1.812,0.781,1780880.101,1.781,1000000
2009-06-18,0.149,440.101,-22456.0,-0.013,1757984.0,1.781,0.758,1758424.101,1.758,1000000
2009-06-19,0.151,440.101,12030.0,0.007,1770014.0,1.758,0.77,1770454.101,1.77,1000000
2009-06-22,0.151,440.101,1604.0,0.001,1771618.0,1.77,0.772,1772058.101,1.772,1000000
2009-06-23,0.151,440.101,802.0,0.0,1772420.0,1.772,0.773,1772860.101,1.773,1000000
2009-06-24,0.142,440.101,-54536.0,-0.031,1717884.0,1.773,0.718,1718324.101,1.718,1000000
2009-06-25,0.142,440.101,-3208.0,-0.002,1714676.0,1.718,0.715,1715116.101,1.715,1000000
2009-06-26,0.144,1729641.925,14525.824,0.008,0.0,1.715,0.73,1729641.925,1.73,1000000
2009-06-29,0.144,1729641.925,0.0,0.0,0.0,1.73,0.73,1729641.925,1.73,1000000
2009-06-30,0.144,1729641.925,0.0,0.0,0.0,1.73,0.73,1729641.925,1.73,1000000
2009-07-01,0.143,784.945,-1381.98,-0.001,1727475.0,1.73,0.728,1728259.945,1.728,1000000
2009-07-02,0.144,784.945,2972.0,0.002,1730447.0,1.728,0.731,1731231.945,1.731,1000000
2009-07-03,0.147,784.945,23033.0,0.013,1753480.0,1.731,0.754,1754264.945,1.754,1000000
2009-07-06,0.15,784.945,20804.0,0.012,1774284.0,1.754,0.775,1775068.945,1.775,1000000
2009-07-07,0.137,784.945,-80987.0,-0.046,1693297.0,1.775,0.694,1694081.945,1.694,1000000
2009-07-08,0.134,1675459.096,-18622.849,-0.011,0.0,1.694,0.675,1675459.096,1.675,1000000
2009-07-09,0.134,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-10,0.134,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-13,0.133,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-14,0.133,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-15,0.133,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-16,0.133,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-17,0.133,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-20,0.133,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-21,0.133,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-22,0.133,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-23,0.132,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-24,0.132,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-27,0.132,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-28,0.132,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-29,0.132,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-30,0.132,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-07-31,0.132,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-03,0.131,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-04,0.131,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-05,0.131,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-06,0.131,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-07,0.131,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-10,0.131,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-11,0.131,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-12,0.131,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-13,0.131,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-14,0.13,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-17,0.13,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-18,0.13,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-19,0.13,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-20,0.13,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-21,0.13,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-24,0.13,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-25,0.129,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-26,0.129,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-27,0.129,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-28,0.129,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-08-31,0.129,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-09-01,0.129,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-09-02,0.129,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-09-03,0.129,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-09-04,0.129,1675459.096,0.0,0.0,0.0,1.675,0.675,1675459.096,1.675,1000000
2009-09-07,0.128,-1086.068,-1340.164,-0.001,1675205.0,1.675,0.674,1674118.932,1.674,1000000
2009-09-08,0.13,-1086.068,12075.0,0.007,1687280.0,1.674,0.686,1686193.932,1.686,1000000
2009-09-09,0.13,-1086.068,0.0,0.0,1687280.0,1.686,0.686,1686193.932,1.686,1000000
2009-09-10,0.126,-1086.068,-20930.0,-0.012,1666350.0,1.686,0.665,1665263.932,1.665,1000000
2009-09-11,0.14,-1086.068,88550.0,0.053,1754900.0,1.665,0.754,1753813.932,1.754,1000000
2009-09-14,0.142,-1086.068,14490.0,0.008,1769390.0,1.754,0.768,1768303.932,1.768,1000000
2009-09-15,0.141,-1086.068,-7245.0,-0.004,1762145.0,1.768,0.761,1761058.932,1.761,1000000
2009-09-16,0.133,-1086.068,-49105.0,-0.028,1713040.0,1.761,0.712,1711953.932,1.712,1000000
2009-09-17,0.136,-1086.068,16905.0,0.01,1729945.0,1.712,0.729,1728858.932,1.729,1000000
2009-09-18,0.123,-1086.068,-79695.0,-0.046,1650250.0,1.729,0.649,1649163.932,1.649,1000000
2009-09-21,0.122,-1086.068,-5635.0,-0.003,1644615.0,1.649,0.644,1643528.932,1.644,1000000
2009-09-22,0.112,1583516.504,-60012.428,-0.037,0.0,1.644,0.584,1583516.504,1.584,1000000
2009-09-23,0.112,1583516.504,0.0,0.0,0.0,1.584,0.584,1583516.504,1.584,1000000
2009-09-24,0.112,1583516.504,0.0,0.0,0.0,1.584,0.584,1583516.504,1.584,1000000
2009-09-25,0.112,1583516.504,0.0,0.0,0.0,1.584,0.584,1583516.504,1.584,1000000
2009-09-28,0.112,1583516.504,0.0,0.0,0.0,1.584,0.584,1583516.504,1.584,1000000
2009-09-29,0.112,1583516.504,0.0,0.0,0.0,1.584,0.584,1583516.504,1.584,1000000
2009-09-30,0.112,1583516.504,0.0,0.0,0.0,1.584,0.584,1583516.504,1.584,1000000
2009-10-09,0.111,-709.864,-1266.368,-0.001,1582960.0,1.584,0.582,1582250.136,1.582,1000000
2009-10-12,0.11,-709.864,-4512.0,-0.003,1578448.0,1.582,0.578,1577738.136,1.578,1000000
2009-10-13,0.111,-709.864,9776.0,0.006,1588224.0,1.578,0.588,1587514.136,1.588,1000000
2009-10-14,0.113,-709.864,8272.0,0.005,1596496.0,1.588,0.596,1595786.136,1.596,1000000
2009-10-15,0.115,-709.864,14288.0,0.009,1610784.0,1.596,0.61,1610074.136,1.61,1000000
2009-10-16,0.114,-709.864,-8272.0,-0.005,1602512.0,1.61,0.602,1601802.136,1.602,1000000
2009-10-19,0.122,-709.864,55648.0,0.035,1658160.0,1.602,0.657,1657450.136,1.657,1000000
2009-10-20,0.126,-709.864,25568.0,0.015,1683728.0,1.657,0.683,1683018.136,1.683,1000000
2009-10-21,0.128,-709.864,17296.0,0.01,1701024.0,1.683,0.7,1700314.136,1.7,1000000
2009-10-22,0.124,-709.864,-29328.0,-0.017,1671696.0,1.7,0.671,1670986.136,1.671,1000000
2009-10-23,0.13,-709.864,43616.0,0.026,1715312.0,1.671,0.715,1714602.136,1.715,1000000
2009-10-26,0.13,-709.864,0.0,0.0,1715312.0,1.715,0.715,1714602.136,1.715,1000000
2009-10-27,0.121,-709.864,-60912.0,-0.036,1654400.0,1.715,0.654,1653690.136,1.654,1000000
2009-10-28,0.119,-709.864,-9024.0,-0.005,1645376.0,1.654,0.645,1644666.136,1.645,1000000
2009-10-29,0.123,-709.864,24816.0,0.015,1670192.0,1.645,0.669,1669482.136,1.669,1000000
2009-10-30,0.126,-709.864,20304.0,0.012,1690496.0,1.669,0.69,1689786.136,1.69,1000000
2009-11-02,0.15,-709.864,169200.0,0.1,1859696.0,1.69,0.859,1858986.136,1.859,1000000
2009-11-03,0.152,-709.864,15792.0,0.008,1875488.0,1.859,0.875,1874778.136,1.875,1000000
2009-11-04,0.157,-709.864,34592.0,0.018,1910080.0,1.875,0.909,1909370.136,1.909,1000000
2009-11-05,0.153,-709.864,-26320.0,-0.014,1883760.0,1.909,0.883,1883050.136,1.883,1000000
2009-11-06,0.154,-709.864,3760.0,0.002,1887520.0,1.883,0.887,1886810.136,1.887,1000000
2009-11-09,0.151,-709.864,-18048.0,-0.01,1869472.0,1.887,0.869,1868762.136,1.869,1000000
2009-11-10,0.161,-709.864,70688.0,0.038,1940160.0,1.869,0.939,1939450.136,1.939,1000000
2009-11-11,0.158,-709.864,-15792.0,-0.008,1924368.0,1.939,0.924,1923658.136,1.924,1000000
2009-11-12,0.154,-709.864,-32336.0,-0.017,1892032.0,1.924,0.891,1891322.136,1.891,1000000
2009-11-13,0.156,-709.864,18048.0,0.01,1910080.0,1.891,0.909,1909370.136,1.909,1000000
2009-11-16,0.164,-709.864,61664.0,0.032,1971744.0,1.909,0.971,1971034.136,1.971,1000000
2009-11-17,0.162,-709.864,-14288.0,-0.007,1957456.0,1.971,0.957,1956746.136,1.957,1000000
2009-11-18,0.16,-709.864,-16544.0,-0.008,1940912.0,1.957,0.94,1940202.136,1.94,1000000
2009-11-19,0.161,-709.864,10528.0,0.005,1951440.0,1.94,0.951,1950730.136,1.951,1000000
2009-11-20,0.157,1921695.567,-29034.57,-0.015,0.0,1.951,0.922,1921695.567,1.922,1000000
2009-11-23,0.157,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-11-24,0.157,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-11-25,0.157,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-11-26,0.156,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-11-27,0.156,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-11-30,0.156,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-12-01,0.156,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-12-02,0.156,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-12-03,0.156,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-12-04,0.156,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-12-07,0.155,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-12-08,0.155,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-12-09,0.155,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-12-10,0.155,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-12-11,0.155,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-12-14,0.155,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
2009-12-15,0.155,1921695.567,0.0,0.0,0.0,1.922,0.922,1921695.567,1.922,1000000
